Node	X_Displacement	Y_Displacement	Z_Displacement
0	0.00973985996097	3.28128685453e-17	0.0
1	0.00822231173515	0.00971836969256	0.00119731156155
2	0.00657193269581	0.0121952174231	0.00224572001025
3	0.00619673868641	0.012477144599	0.00221305387095
4	0.00512150675058	0.0113051254302	0.00242771510966
5	0.00462091201916	0.00960992090404	0.0024809804745
6	0.00380613049492	0.00782677717507	0.00256025162525
7	0.00338833127171	0.00604334147647	0.00257564010099
8	0.00284150801599	0.00438996590674	0.00257762055844
9	0.00253983773291	0.00284588965587	0.00256741116755
10	0.00217046239413	0.00143777881749	0.0025387997739
11	0.0019486467354	0.000144840378198	0.00251483544707
12	0.00168871786445	-0.00103375443723	0.00247427378781
13	0.00151956302579	-0.00211123027839	0.00244175107218
14	0.00132960034534	-0.0030943355523	0.00239640125073
15	0.00119724951219	-0.00399194797501	0.00235848221928
16	0.00105450593401	-0.00481130974367	0.00231162342243
17	0.000949437497184	-0.00555908773094	0.00227078562602
18	0.000840128224809	-0.00624176673591	0.00222424976528
19	0.000756146735512	-0.00686473073438	0.00218245526776
20	0.000671430781949	-0.00743349967524	0.00213739625178
21	0.000604192668106	-0.00795255880803	0.00209611770697
22	0.000538108404726	-0.00842652283609	0.00205329013988
23	0.00048438826343	-0.00885916594416	0.00201356946491
24	0.00043273755	-0.00925431586802	0.00197345810011
25	0.000390039058402	-0.0096151502803	0.00193598761689
26	0.00034975388553	-0.00994483195245	0.00189887837041
27	0.00031608750578	-0.0102460337803	0.0018640808994
28	0.00028485324583	-0.0105213643983	0.00183011079207
29	0.000258600950474	-0.0107730608433	0.00179820845369
30	0.000234624996665	-0.0110032763332	0.00176740251482
31	0.000214452855289	-0.011213876307	0.0017384707462
32	0.000196316977963	-0.0114066358656	0.00171077053528
33	0.000181115698069	-0.0115831112489	0.00168478011619
34	0.000167679652805	-0.0117447646335	0.00166006700601
35	0.00015652217553	-0.011892888695	0.00163691584021
36	0.000146858466906	-0.0120286885649	0.00161502882838
37	0.000138968389365	-0.0121532371268	0.00159456639085
38	0.000132316767122	-0.0122675299644	0.00157531676814
39	0.000127043953398	-0.0123724546283	0.00155736168381
40	0.000122778743389	-0.0124688334763	0.00154054502491
41	0.000119579890452	-0.0125574013218	0.00152489868924
42	0.000117185409181	-0.0126388361678	0.00151030323468
43	0.000115607996122	-0.0127137480304	0.00149675982539
44	0.00011465967691	-0.0127826975659	0.0014841738157
45	0.000114328686323	-0.0128461895511	0.00147252797615
46	0.000114478105388	-0.0129046877846	0.0014617445413
47	0.000115084621939	-0.0129586104304	0.00145179615356
48	0.000116047245683	-0.0130083430558	0.00144261715468
49	0.000117338669952	-0.0130542311817	0.00143417529762
50	0.000118883726827	-0.013096595183	0.00142641412094
51	0.000120655335195	-0.0131357237697	0.00141929939855
52	0.00012259723735	-0.0131718814373	0.001412782236
53	0.000124684826005	-0.0132053093985	0.00140682864003
54	0.000126875922433	-0.0132362274453	0.00140139576979
55	0.000129149397253	-0.0132648358122	0.001396451029
56	0.000131473716465	-0.0132913207635	0.00139195693191
57	0.000133831534185	-0.0133158490062	0.00138788297772
58	0.000136199465487	-0.013338573277	0.00138419645373
59	0.000138563802466	-0.0133596360683	0.00138086942025
60	0.000140907533932	-0.0133791659027	0.00137787288986
61	0.000143220211612	-0.0133972810581	0.0013751819497
62	0.000145489742863	-0.013414089568	0.00137277133763
63	0.000147708560689	-0.0134296910837	0.0013706185855
64	0.000149868428707	-0.0134441768751	0.00136870192364
65	0.000151964195538	-0.0134576316923	0.00136700156145
66	0.00015399059339	-0.0134701328352	0.00136549840681
67	0.000155944493599	-0.013481750153	0.00136417523026
68	0.000157822898473	-0.0134925497696	0.00136301561724
69	0.000159624323715	-0.0135025922209	0.001362004783
70	0.000161347488756	-0.013511932455	0.00136112852488
71	0.000162992189871	-0.0135206216946	0.00136037403718
72	0.000164558441611	-0.0135287074372	0.00135972921271
73	0.000166047058883	-0.0135362334549	0.00135918310843
74	0.00016745897301	-0.0135432397947	0.00135872559622
75	0.000168795697391	-0.0135497637093	0.00135834736284
76	0.000170058876392	-0.0135558396578	0.00135803990997
77	0.000171250547282	-0.0135614993051	0.00135779520497
78	0.000172372776433	-0.0135667724535	0.0013576062629
79	0.000173427950358	-0.0135716861114	0.0013574664481
80	0.000174418426468	-0.0135762654245	0.0013573699398
81	0.0001753467659	-0.0135805336758	0.00135731103364
82	0.000176215515239	-0.0135845132172	0.00135728518944
83	0.000177027279278	-0.0135882236063	0.00135728763416
84	0.000177784691914	-0.0135916834697	0.0013573145261
85	0.000178490357939	-0.0135949095711	0.00135736213997
86	0.000179146838491	-0.0135979196057	0.00135742733255
87	0.000179756709258	-0.0136007275432	0.00135750719346
88	0.000180322487722	-0.0136033473536	0.00135759892873
89	0.000180846574949	-0.0136057911441	0.0013577004429
