Node	X_Displacement	Y_Displacement	Z_Displacement
0	0.0109747443348	1.19594236184e-17	-0.0
1	0.0100279347971	0.00341698899865	-0.000142226534081
2	0.00829990394413	0.0107871666551	0.000155739195179
3	0.0067716143094	0.0186179205775	0.000546705385204
4	0.00562269287184	0.025858618319	0.000872657052241
5	0.00478601781651	0.032143175602	0.00108767382335
6	0.00421858858317	0.0373457968235	0.00120090960991
7	0.00382146355696	0.0415072627366	0.00123356410768
8	0.00355533719994	0.0447343252599	0.00121260737069
9	0.00336006749421	0.0471648238599	0.00115832837764
10	0.00322089134715	0.0489451438189	0.00108667416498
11	0.00310855661519	0.0502085201442	0.00100819580257
12	0.00302202627063	0.0510749816895	0.000929448113311
13	0.00294761825353	0.0516425296664	0.000854802899994
14	0.0028883474879	0.0519920997322	0.000786158605479
15	0.00283695571125	0.0521861203015	0.000724996847566
16	0.00279636099003	0.0522729605436	0.000671265239362
17	0.00276189716533	0.0522884391248	0.000625192478765
18	0.00273545109667	0.0522587001324	0.000585984962527
19	0.00271365838125	0.0522023811936	0.000553356891032
20	0.00269755977206	0.052132204175	0.000526314135641
21	0.00268468586728	0.0520568341017	0.00050440733321
22	0.00267558940686	0.0519816726446	0.000486691278638
23	0.00266850925982	0.0519101470709	0.000472721469123
24	0.00266376347281	0.0518440268934	0.000461705261841
25	0.00266014761291	0.05178424716	0.000453274085885
26	0.00265787751414	0.0517309755087	0.000446813268354
27	0.00265616131946	0.0516841001809	0.000442048185505
28	0.00265516829677	0.0516431815922	0.000438528688392
29	0.00265439529903	0.0516077466309	0.00043606662075
30	0.00265398295596	0.0515772104263	0.000434347166447
31	0.00265362067148	0.0515510439873	0.000433251116192
32	0.00265342439525	0.0515286885202	0.000432566914242
33	0.0026532066986	0.0515096746385	0.000432225613622
34	0.00265306001529	0.0514935366809	0.00043209028081
35	0.00265287281945	0.051479883492	0.000432125729276
36	0.00265271612443	0.0514683574438	0.000432246510172
37	0.00265252380632	0.0514586493373	0.000432438595453
38	0.00265234848484	0.0514504872262	0.00043265070417
39	0.00265215011314	0.051443643868	0.000432880886365
40	0.00265196640976	0.0514379143715	0.000433099601651
41	0.00265177269466	0.0514331236482	0.000433311070083
42	0.00265159481205	0.051429130137	0.000433499051724
43	0.00265141692944	0.051425807178	0.000433670182247
44	0.00265125581063	0.0514230430126	0.000433816137956
45	0.00265110144392	0.0514207556844	0.000433943816461
46	0.00265096384101	0.0514188632369	0.000434049317846
47	0.00265083601698	0.0514173023403	0.000434138841229
48	0.00265072425827	0.0514160208404	0.000434210785897
49	0.00265062344261	0.0514149740338	0.000434270274127
50	0.00265053659678	0.0514141209424	0.000434316752944
51	0.00265045999549	0.0514134280384	0.000434354238678
52	0.00265039550141	0.0514128692448	0.00043438267312
53	0.00265034008771	0.0514124259353	0.000434404966654
54	0.00265029445291	0.051412075758	0.000434421293903
55	0.00265025626868	0.0514118038118	0.000434433663031
56	0.00265022576787	0.0514115951955	0.000434442277765
57	0.00265020108782	0.0514114424586	0.000434448505985
58	0.00265018246137	0.0514113344252	0.000434452493209
59	0.0026501682587	0.0514112636447	0.000434455141658
60	0.00265015847981	0.0514112226665	0.000434456480434
61	0.00265015196055	0.0514112077653	0.00043445720803
62	0.00265014846809	0.0514112152159	0.000434457237134
63	0.00265014753677	0.051411241293	0.000434457004303
64	0.00265014893375	0.0514112785459	0.00043445645133
65	0.00265015172772	0.0514113306999	0.00043445584015
66	0.00265015638433	0.0514113903046	0.000434455141658
67	0.00265016197227	0.0514114573598	0.00043445447227
68	0.00265016872436	0.0514115318656	0.000434453802882
69	0.00265017617494	0.051411613822	0.000434453220805
70	0.00265018432401	0.0514116957784	0.000434452667832
71	0.00265019293875	0.0514117851853	0.000434452173067
72	0.00265020178631	0.0514118745923	0.000434451765614
73	0.00265021109954	0.0514119677246	0.000434451416368
74	0.00265022087842	0.0514120645821	0.000434451125329
75	0.00265023065731	0.0514121577144	0.000434450892499
76	0.0026502404362	0.0514122545719	0.000434450688772
77	0.00265025044791	0.0514123514295	0.000434450543253
78	0.00265026045963	0.051412448287	0.000434450397734
79	0.00265027047135	0.0514125451446	0.000434450310422
80	0.0026502807159	0.0514126420021	0.000434450223111
81	0.00265029072762	0.0514127388597	0.000434450164903
82	0.00265030073933	0.0514128357172	0.000434450135799
83	0.00265031075105	0.0514129325747	0.000434450106695
84	0.00265032052994	0.0514130294323	0.000434450077591
85	0.00265033054166	0.0514131262898	0.000434450077591
86	0.00265034032054	0.0514132194221	0.000434450048488
87	0.00265035009943	0.0514133125544	0.000434450048488
88	0.00265035964549	0.0514134094119	0.000434450048488
89	0.00265036919154	0.0514134988189	0.000434450048488
90	0.0026503787376	0.0514135919511	0.000434450048488
91	0.00265038828366	0.0514136850834	0.000434450048488
92	0.00265039759688	0.0514137744904	0.000434450048488
93	0.00265040667728	0.0514138638973	0.000434450048488
94	0.0026504159905	0.0514139533043	0.000434450048488
95	0.0026504250709	0.051414038986	0.000434450048488
96	0.00265043391846	0.0514141283929	0.000434450048488
