Node	X_Displacement	Y_Displacement	Z_Displacement
0	0.0469581820071	3.76722370067e-17	-0.0
1	0.0350117348135	0.0194469634444	0.0042762439698
2	0.0288379248232	0.0336193107069	0.00806112214923
3	0.0260343421251	0.0415326505899	0.00814319867641
4	0.0234943050891	0.0419025681913	0.00802151672542
5	0.0206316169351	0.0376736596227	0.00810190476477
6	0.0172445215285	0.0314411222935	0.00864090211689
7	0.0141170751303	0.0246154107153	0.00913659948856
8	0.0112275108695	0.0182417239994	0.00946702715009
9	0.00891859270632	0.0126583855599	0.00954699143767
10	0.00697053410113	0.00805716402829	0.00942603126168
11	0.00548472022638	0.00437146984041	0.00916743278503
12	0.00425374135375	0.00150655664038	0.00882005412132
13	0.00331817264669	-0.00068923656363	0.00843838881701
14	0.00253899069503	-0.00234764255583	0.00803941488266
15	0.00194228196051	-0.00359273492359	0.00765317166224
16	0.00144265231211	-0.00452223652974	0.00727977976203
17	0.00105848163366	-0.00521538872272	0.00693452963606
18	0.000737468246371	-0.00573205854744	0.00661204382777
19	0.000491774408147	-0.00611759815365	0.00632006209344
20	0.000288698764052	-0.00640571862459	0.0060524311848
21	0.000135746391607	-0.00662111630663	0.00581297744066
22	1.20174663607e-05	-0.0067821634002	0.00559627264738
23	-7.81315175118e-05	-0.00690215965733	0.00540401693434
24	-0.000148295541294	-0.00699113914743	0.00523179676384
25	-0.000196094886633	-0.00705638714135	0.00508012482896
26	-0.000230481484323	-0.00710352696478	0.00494551286101
27	-0.000250244978815	-0.00713669322431	0.00482781417668
28	-0.000261320266873	-0.00715915532783	0.00472429487854
29	-0.000263147521764	-0.00717335380614	0.00463446648791
30	-0.00025966722751	-0.00718125654384	0.00455618882552
31	-0.000250654207775	-0.00718435039744	0.00448882486671
32	-0.000238714259467	-0.00718384794891	0.00443069916219
33	-0.000223774273763	-0.00718066934496	0.00438114255667
34	-0.000207540317206	-0.0071755675599	0.00433884561062
35	-0.000189992642845	-0.00716911209747	0.00430317455903
36	-0.000172228974407	-0.007161765825	0.00427310774103
37	-0.000154234527145	-0.00715387566015	0.0042480812408
38	-0.00013669639884	-0.0071457196027	0.00422730343416
39	-0.000119584976346	-0.00713750114664	0.00421029375866
40	-0.000103312435385	-0.00712937954813	0.00419644266367
41	-8.78298087628e-05	-0.00712146796286	0.00418535526842
42	-7.33672713977e-05	-0.00711384927854	0.00417656684294
43	-5.98594742769e-05	-0.00710657890886	0.00416976073757
44	-4.74185180792e-05	-0.00709969410673	0.004164586775
45	-3.59682489943e-05	-0.00709321442991	0.00416079908609
46	-2.55464601651e-05	-0.00708714826033	0.00415813643485
47	-1.60720792337e-05	-0.0070814951323	0.00415641162544
48	-7.53823724153e-06	-0.00707624712959	0.0041554342024
49	1.35994071115e-07	-0.00707139167935	0.004155064933
50	6.98233588992e-06	-0.00706691294909	0.0041551659815
51	1.30777852974e-05	-0.00706279231235	0.00415563769639
52	1.84659656952e-05	-0.00705901021138	0.00415638322011
53	2.32174206758e-05	-0.0070555456914	0.00415733177215
54	2.73794867098e-05	-0.00705237826332	0.00415841769427
55	3.10148243443e-05	-0.00704948697239	0.00415959348902
56	3.41695413226e-05	-0.00704685226083	0.00416081491858
57	3.68978762708e-05	-0.0070444541052	0.00416205218062
