Node	X_Displacement	Y_Displacement	Z_Displacement
0	0.00694896606728	9.56753906016e-18	-0.0
1	0.00675294082612	0.000827296520583	-7.0309783041e-05
2	0.00630630506203	0.00298715406097	-5.90633972024e-05
3	0.0057457271032	0.00581735884771	2.42250916926e-05
4	0.00518922321498	0.00895050913095	0.000144215518958
5	0.00466166157275	0.0121723320335	0.000277428858681
6	0.00419628899544	0.0153489634395	0.000406285922509
7	0.00378889520653	0.0183939151466	0.000521069508977
8	0.0034462956246	0.0212560873479	0.000616978504695
9	0.00315751112066	0.0239043254405	0.000692273140885
10	0.00292077800259	0.0263248290867	0.000747874029912
11	0.00272523332387	0.0285134818405	0.000785252603237
12	0.00256701163016	0.0304746367037	0.000807154341601
13	0.0024374073837	0.032217361033	0.000815819890704
14	0.00233280379325	0.03375447914	0.000814063241705
15	0.00224691885523	0.035100735724	0.000803887436632
16	0.00217705988325	0.0362720601261	0.000787551747635
17	0.00211899820715	0.0372847095132	0.000766535406001
18	0.0020709708333	0.0381547361612	0.000742444768548
19	0.00203027296811	0.0388976410031	0.000716255337466
20	0.00199585570954	0.0395280495286	0.000689022534061
21	0.00196605361998	0.040059607476	0.000661334954202
22	0.00194029102568	0.0405048318207	0.000633843941614
23	0.00191756617278	0.0408751294017	0.000606872723438
24	0.00189758301713	0.0411807484925	0.000580798194278
25	0.00187974143773	0.0414308682084	0.000555773731321
26	0.00186389381997	0.0416336022317	0.000531998521183
27	0.00184967229143	0.041796118021	0.000509521982167
28	0.00183699792251	0.0419246666133	0.000488431716803
29	0.0018256327603	0.0420247092843	0.000468715879833
30	0.00181552395225	0.0421009473503	0.000450393534265
31	0.00180650502443	0.0421574451029	0.000433418521425
32	0.00179852929432	0.0421976745129	0.000417768751504
33	0.00179147033487	0.0422246009111	0.000403380283387
34	0.00178528088145	0.0422407351434	0.000390207918826
35	0.00177985872142	0.0422481968999	0.000378179829568
36	0.00177515496034	0.042248763144	0.000367239088519
37	0.00177108414937	0.0422439314425	0.00035731238313
38	0.00176759739406	0.0422349311411	0.000348338420736
39	0.00176462263335	0.0422227904201	0.000340246304404
40	0.0017621134175	0.0422083511949	0.000332974916091
41	0.00176000897773	0.042192298919	0.000326458160998
42	0.00175826705527	0.0421751886606	0.000320638035191
43	0.00175683712587	0.0421574749053	0.000315454468364
44	0.00175568251871	0.0421395115554	0.000310854258714
45	0.00175476190634	0.0421215817332	0.000306784000713
46	0.0017540443223	0.0421039052308	0.000303196022287
47	0.00175349670462	0.0420866459608	0.000300043699099
48	0.00175309402402	0.0420699343085	0.000297285267152
49	0.00175281031989	0.0420538596809	0.000294880592264
50	0.00175262568519	0.0420384854078	0.000292793702101
51	0.00175252056215	0.042023845017	0.000290990545182
52	0.00175247958396	0.0420099683106	0.000289440649794
53	0.00175248808227	0.041996859014	0.000288115435978
54	0.00175253488123	0.041984513402	0.00028698949609
55	0.00175260950346	0.0419729165733	0.00028603913961
56	0.00175270368345	0.0419620536268	0.000285243382677
57	0.00175281020347	0.0419518984854	0.000284582929453
58	0.00175292359199	0.0419424213469	0.00028404063778
59	0.00175303907599	0.0419335961342	0.000283600937109
60	0.00175315293018	0.0419253893197	0.000283250061329
61	0.00175326224416	0.041917771101	0.000282975554001
62	0.00175336515531	0.0419107079506	0.000282766472083
63	0.00175345980097	0.0419041663408	0.000282613065792
64	0.00175354524981	0.0418981164694	0.000282506691292
65	0.00175362080336	0.0418925248086	0.00028243981069
66	0.00175368634518	0.0418873652816	0.000282405788312
67	0.00175374164246	0.0418826043606	0.000282398774289
68	0.00175378704444	0.0418782234192	0.000282413762761
69	0.00175382290035	0.0418741889298	0.000282446359051
70	0.00175384967588	0.0418704785407	0.000282492779661
71	0.00175386795308	0.0418670699	0.000282549852272
72	0.00175387831405	0.0418639406562	0.000282614753814
73	0.00175388169009	0.0418610684574	0.000282685214188
74	0.00175387866329	0.0418584384024	0.000282759225229
75	0.00175386993214	0.0418560281396	0.000282835186226
76	0.00175385619514	0.0418538227677	0.0002829117293
77	0.00175383815076	0.0418518073857	0.000282987806713
78	0.00175381649751	0.041849963367	0.000283062458038
79	0.00175379181746	0.0418482832611	0.000283135042991
80	0.00175376457628	0.0418467484415	0.000283204979496
81	0.00175373558886	0.0418453514576	0.000283271918306
82	0.00175370508805	0.0418440774083	0.00028333553928
83	0.0017536735395	0.0418429225683	0.000283395638689
84	0.00175364140887	0.0418418720365	0.000283452129224
85	0.00175360916182	0.0418409183621	0.00028350498178
86	0.00175357679836	0.0418400540948	0.000283554196358
87	0.00175354490057	0.0418392680585	0.000283599831164
88	0.00175351358484	0.0418385639787	0.00028364197351
89	0.00175348308403	0.0418379232287	0.000283680739813
90	0.00175345351454	0.041837349534	0.00028371627559
91	0.0017534251092	0.0418368317187	0.000283748755464
92	0.00175339786801	0.0418363660574	0.000283778324956
93	0.0017533719074	0.0418359525502	0.000283805158688
94	0.00175334734377	0.0418355800211	0.000283829431282
95	0.00175332417712	0.0418352484703	0.000283851288259
96	0.00175330252387	0.0418349578977	0.000283870962448
97	0.0017532822676	0.0418346971273	0.00028388859937
98	0.00175326352473	0.0418344698846	0.000283904344542
99	0.00175324617885	0.041834268719	0.000283918343484
100	0.00175323034637	0.0418340973556	0.00028393077082
101	0.00175321579445	0.041833948344	0.000283941742964
102	0.00175320275594	0.0418338179588	0.00028395143454
103	0.00175319088157	0.0418337099254	0.000283959932858
104	0.00175318040419	0.0418336205184	0.000283967354335
105	0.00175317109097	0.0418335460126	0.000283973815385
106	0.0017531629419	0.041833486408	0.000283979403321
107	0.00175315595698	0.0418334417045	0.000283984234557
108	0.00175315001979	0.0418334081769	0.0002839883673
109	0.00175314501394	0.0418333858252	0.000283991917968
110	0.00175314105581	0.0418333746493	0.000283994915662
111	0.0017531379126	0.0418333746493	0.000283997447696
112	0.00175313570071	0.0418333783746	0.000283999543171
113	0.00175313418731	0.0418333932757	0.000284001289401
114	0.00175313348882	0.0418334156275	0.000284002686385
115	0.00175313348882	0.0418334417045	0.000284003850538
116	0.0017531340709	0.0418334752321	0.000284004752757
117	0.00175313523505	0.0418335162103	0.000284005451249
118	0.00175313686486	0.0418335571885	0.000284005975118
119	0.00175313907675	0.0418336056173	0.000284006353468
120	0.00175314175431	0.0418336577713	0.000284006615402
121	0.00175314489752	0.0418337136507	0.000284006760921
122	0.00175314838998	0.0418337695301	0.000284006819129
123	0.00175315223169	0.04183383286	0.000284006819129
124	0.00175315642264	0.0418338961899	0.000284006760921
125	0.00175316096283	0.0418339595199	0.000284006644506
126	0.00175316561945	0.0418340265751	0.000284006498987
127	0.00175317062531	0.0418340973556	0.000284006324364
